customer_id,gender,age,country,signup_date,last_purchase_date,acquisition_channel,device_type,subscription_type,is_premium_user,total_visits,avg_session_time,pages_per_session,email_open_rate,email_click_rate,total_spent,avg_order_value,discount_used,coupon_code,support_tickets,refund_requested,delivery_delay_days,payment_method,satisfaction_score,nps_score,marketing_spend_per_user,lifetime_value,last_3_month_purchase_freq,churn,never_purchased,days_since_last_purchase,customer_tenure_days,revenue_per_visit,engagement_score
23911,Female,26,Bangladesh,2022-04-06,2024-07-10,Referral,Tablet,Monthly,0,15,2.81,3.47,0.17,0.43,422.89,95.76,1,SALE15,1,1,4,UPI,5.0,2,8.24,1682.81,14,0,0,265,1091,28.19,0.29
23912,Male,50,USA,2023-10-02,2023-10-16,Facebook Ads,Mobile,Monthly,0,15,14.82,4.24,0.55,0.42,503.8,59.54,1,REF10,0,0,2,SEPA,1.0,0,24.25,108.88,7,0,0,533,547,33.59,0.59
23913,Female,39,USA,2022-10-01,2024-08-03,Referral,Desktop,Monthly,1,16,8.4,3.34,0.27,0.17,929.48,81.78,0,NO_COUPON,2,0,5,Card,5.0,5,27.82,1858.23,11,0,0,241,913,58.09,0.42
23914,Female,35,UK,2024-04-02,2023-07-14,Google Ads,Tablet,Monthly,1,10,11.07,3.68,0.13,0.06,489.27,41.85,0,REF10,2,0,4,PayPal,3.0,7,17.89,391.67,6,0,0,627,364,48.93,0.34
23915,Female,47,Germany,2024-02-11,2023-08-11,Referral,Tablet,Annual,0,12,9.55,2.84,0.58,0.28,291.11,77.08,0,NEW20,0,0,1,PayPal,2.0,9,29.83,546.73,11,1,0,599,415,24.26,0.48
23916,Female,23,UK,2024-07-06,2024-10-13,Google Ads,Desktop,Annual,0,15,9.84,1.36,0.26,0.32,471.23,86.7,1,NEW20,1,0,2,PayPal,4.0,5,10.83,212.79,12,0,0,170,269,31.42,0.43
23917,Female,40,UK,2023-01-11,2023-06-09,Referral,Desktop,Annual,0,8,11.39,5.58,0.21,0.04,498.1,79.79,0,NO_COUPON,3,0,1,UPI,3.0,6,10.27,1317.86,0,0,0,662,811,62.26,0.34
23918,Female,39,Bangladesh,2022-11-30,2023-04-24,Organic,Tablet,Annual,0,22,3.84,2.19,0.55,0.12,985.64,53.62,1,NEW20,4,0,2,Card,3.0,5,25.79,602.07,11,0,0,708,853,44.8,0.51
23919,Other,26,India,2023-08-13,2023-08-30,Referral,Tablet,Annual,0,14,4.04,2.54,0.52,0.44,152.98,60.46,0,NEW20,4,1,2,Card,4.0,7,14.09,2733.7,1,1,0,580,597,10.93,0.4
23920,Male,40,Germany,2024-09-23,2023-01-24,Referral,Desktop,Monthly,0,12,2.8,7.2,0.88,0.43,564.39,1.54,1,REF10,0,0,1,BKash,3.0,9,9.03,680.38,2,0,0,798,190,47.03,0.46
23921,Male,35,Germany,2022-12-15,2023-11-03,Email,Tablet,Monthly,0,21,7.04,3.23,0.43,0.1,188.32,51.15,0,REF10,4,1,1,SEPA,4.0,10,18.52,1035.2,11,0,0,515,838,8.97,0.51
23922,Male,33,Germany,2023-05-14,2025-01-09,Referral,Desktop,Annual,1,17,10.28,2.73,0.21,0.01,672.64,101.37,1,NO_COUPON,4,0,2,Card,3.0,6,22.66,1898.53,5,0,0,82,688,39.57,0.44
23923,Male,44,Bangladesh,2024-03-12,2023-07-13,Organic,Tablet,Monthly,0,14,5.84,5.64,0.64,0.01,751.46,58.1,0,NO_COUPON,0,0,2,Card,5.0,4,12.26,431.61,1,0,0,628,385,53.68,0.46
23924,Male,29,UK,2022-06-25,2024-06-07,Google Ads,Tablet,Annual,1,21,8.62,1.03,0.79,0.49,815.38,74.4,1,NO_COUPON,2,0,2,Card,4.0,9,7.68,1468.39,10,0,0,298,1011,38.83,0.64
23925,Female,38,Bangladesh,2023-10-01,2024-09-08,Facebook Ads,Tablet,Monthly,0,12,10.77,0.07,0.17,0.36,479.66,48.85,0,NO_COUPON,0,1,3,UPI,4.0,6,22.17,155.62,0,0,0,205,548,39.97,0.37
23926,Male,34,USA,2023-12-11,2024-02-12,Facebook Ads,Mobile,Annual,0,14,1.38,3.3,0.17,0.07,48.79,86.65,0,REF10,2,0,1,BKash,4.0,3,19.09,1909.86,2,0,0,414,477,3.49,0.25
23927,Male,29,India,2022-12-29,2024-09-24,Facebook Ads,Tablet,Monthly,0,10,8.82,4.57,0.88,0.0,180.94,49.36,0,NO_COUPON,5,0,4,BKash,5.0,6,13.6,537.31,5,0,0,189,824,18.09,0.53
23928,Male,40,India,2023-12-17,2023-08-05,Facebook Ads,Mobile,Annual,0,17,15.1,6.51,0.53,0.33,241.04,43.06,0,NO_COUPON,1,0,7,UPI,4.0,0,5.43,206.73,13,0,0,605,471,14.18,0.62
23929,Female,33,Bangladesh,2024-07-08,2024-10-01,Google Ads,Desktop,Monthly,0,13,6.66,5.11,0.82,0.44,557.63,14.84,1,SALE15,1,0,3,PayPal,4.0,7,13.05,778.26,7,0,0,182,267,42.89,0.52
23930,Female,20,UK,2022-02-14,2024-11-14,Google Ads,Tablet,Annual,0,12,6.92,5.7,0.82,0.04,47.72,76.18,1,NEW20,1,0,2,Card,4.0,9,18.45,1138.18,14,0,0,138,1142,3.98,0.51
23931,Male,17,Germany,2023-01-14,2023-10-28,Facebook Ads,Tablet,Annual,1,21,4.81,5.02,0.75,0.39,577.45,37.39,1,REF10,1,1,6,Card,5.0,4,7.67,1170.4,6,0,0,521,808,27.5,0.57
23932,Female,43,USA,2024-05-10,2023-07-04,Referral,Mobile,Monthly,0,18,9.12,3.99,0.45,0.17,338.03,14.2,1,REF10,3,0,2,SEPA,4.0,2,25.33,2563.84,14,0,0,637,326,18.78,0.51
23933,Male,23,USA,2024-06-24,2023-02-14,Referral,Desktop,Annual,0,14,11.88,4.39,0.47,0.15,238.88,67.0,1,SALE15,0,0,2,Card,3.0,6,10.79,3180.16,2,0,0,777,281,17.06,0.51
23934,Unknown,38,India,2023-03-06,2024-09-25,Email,Desktop,Monthly,0,10,7.01,4.04,0.81,0.03,454.42,93.5,0,NO_COUPON,4,0,3,BKash,5.0,3,22.84,1335.3,12,0,0,188,757,45.44,0.48
23935,Female,36,UK,2023-11-07,2023-10-01,Google Ads,Mobile,Annual,0,21,4.15,6.54,0.71,0.17,1072.54,81.49,0,SALE15,0,0,5,PayPal,2.0,5,26.21,525.74,10,0,0,548,511,51.07,0.55
23936,Male,35,Germany,2023-09-02,2024-07-16,Email,Desktop,Monthly,1,8,11.09,3.78,0.59,0.49,491.9,41.42,0,REF10,0,1,3,BKash,3.0,0,9.7,1049.23,4,0,0,259,577,61.49,0.45
23937,Female,55,India,2022-11-03,2024-02-08,Organic,Mobile,Annual,0,15,5.94,0.22,0.45,0.48,513.57,75.07,0,NO_COUPON,1,0,1,BKash,4.0,4,15.5,176.81,4,0,0,418,880,34.24,0.42
23938,Female,35,UK,2024-07-16,2023-04-07,Google Ads,Tablet,Annual,0,8,8.15,1.73,0.93,0.23,846.24,39.6,1,NEW20,2,0,8,Card,4.0,1,12.77,744.27,10,0,0,725,259,105.78,0.51
23939,Male,43,Germany,2023-02-20,2025-03-07,Facebook Ads,Mobile,Monthly,0,17,13.06,4.86,0.34,0.37,577.38,78.67,1,NEW20,2,0,2,Card,1.0,9,21.66,936.58,3,0,0,25,771,33.96,0.53
23940,Female,38,Bangladesh,2022-08-31,2023-12-08,Facebook Ads,Mobile,Annual,0,7,8.52,2.04,0.01,0.48,498.1,38.2,0,NO_COUPON,3,0,4,SEPA,2.0,2,9.85,628.25,3,1,0,480,944,71.16,0.23
23941,Male,33,UK,2023-10-17,2023-03-17,Email,Desktop,Annual,1,20,11.11,4.0,0.68,0.39,876.41,64.73,1,NO_COUPON,3,0,3,BKash,2.0,0,17.26,842.55,9,1,0,746,532,43.82,0.64
23942,Male,35,USA,2022-05-17,2023-07-10,Google Ads,Tablet,Monthly,0,14,10.6,4.58,0.79,0.29,639.9,81.0,0,NO_COUPON,3,0,2,BKash,1.0,5,19.57,269.59,4,0,0,631,1050,45.71,0.58
23943,Male,50,UK,2022-02-27,2023-06-11,Referral,Tablet,Annual,1,20,6.14,5.15,0.94,0.22,709.52,55.92,1,REF10,0,0,3,SEPA,2.0,2,13.61,1226.51,6,0,0,660,1129,35.48,0.64
23944,Male,46,UK,2024-07-20,2024-08-02,Google Ads,Mobile,Annual,0,16,1.2,4.43,0.87,0.17,991.47,44.41,0,NO_COUPON,1,0,2,UPI,4.0,3,26.97,936.22,4,0,0,242,255,61.97,0.49
23945,Male,55,UK,2024-07-06,2025-02-11,Email,Desktop,Monthly,1,17,12.86,2.97,0.54,0.1,393.19,6.91,1,SALE15,2,0,4,UPI,4.0,5,20.85,2361.67,10,0,0,49,269,23.13,0.58
23946,Other,37,Germany,2024-02-20,2024-01-07,Email,Mobile,Monthly,0,17,6.03,0.25,0.9,0.48,569.13,61.38,0,NO_COUPON,4,0,5,Card,3.0,10,16.73,2139.23,10,0,0,450,406,33.48,0.58
23947,Male,26,Germany,2022-06-18,2024-05-16,Facebook Ads,Tablet,Monthly,1,20,11.08,2.45,0.26,0.22,922.77,76.94,0,NO_COUPON,1,0,2,SEPA,3.0,4,5.39,1093.79,2,0,0,320,1018,46.14,0.51
23948,Male,31,Bangladesh,2023-09-12,2023-11-26,Facebook Ads,Tablet,Monthly,1,20,9.4,2.35,0.95,0.49,750.48,89.61,0,REF10,2,0,1,BKash,3.0,0,19.55,1673.98,12,0,0,492,567,37.52,0.69
23949,Female,23,Bangladesh,2023-04-07,2024-09-24,Organic,Desktop,Annual,1,9,9.86,4.23,0.76,0.39,746.6,93.4,1,REF10,1,0,3,PayPal,4.0,4,25.87,1502.02,12,0,0,189,725,82.96,0.5
23950,Female,43,Germany,2023-02-14,2023-06-02,Email,Tablet,Annual,1,10,5.42,1.36,0.52,0.41,462.2,55.84,0,SALE15,2,0,5,PayPal,4.0,4,12.46,850.77,14,0,0,669,777,46.22,0.37
23951,Unknown,29,Germany,2024-06-06,2023-07-09,Organic,Tablet,Annual,0,9,4.59,3.98,0.17,0.45,605.99,57.7,1,NEW20,1,0,3,SEPA,1.0,1,18.88,2479.77,2,0,0,632,299,67.33,0.24
23953,Unknown,60,UK,2023-03-21,2024-12-14,Facebook Ads,Mobile,Annual,0,14,9.55,3.85,1.0,0.46,320.0,53.88,1,REF10,0,0,4,BKash,5.0,4,23.41,336.3,12,0,0,108,742,22.86,0.63
23954,Female,29,UK,2023-07-10,2024-08-13,Referral,Tablet,Monthly,0,22,5.1,5.21,0.7,0.37,392.62,67.31,1,SALE15,4,0,4,UPI,3.0,8,22.98,1143.65,9,0,0,231,631,17.85,0.57
23955,Unknown,29,USA,2023-04-18,2024-11-10,Facebook Ads,Desktop,Monthly,0,12,12.97,2.48,0.38,0.43,319.74,65.73,1,NEW20,2,0,2,BKash,4.0,1,26.52,1329.98,7,0,0,142,714,26.65,0.47
23956,Female,52,Germany,2023-08-21,2023-10-14,Google Ads,Desktop,Monthly,0,18,14.87,4.78,0.4,0.38,560.59,46.62,0,NO_COUPON,1,0,2,PayPal,3.0,3,16.84,1169.89,0,0,0,535,589,31.14,0.59
23957,Male,23,Germany,2024-03-08,2023-04-27,Referral,Tablet,Monthly,0,15,6.94,3.58,0.75,0.09,512.38,76.1,1,SALE15,0,0,1,Card,5.0,7,14.34,1493.0,10,0,0,705,389,34.16,0.53
23958,Male,46,Bangladesh,2023-08-12,2024-12-21,Email,Desktop,Monthly,1,17,6.28,4.12,0.27,0.38,831.21,69.96,0,REF10,3,0,5,SEPA,4.0,5,23.88,484.5,8,0,0,101,598,48.89,0.4
23959,Female,29,Bangladesh,2022-08-30,2023-07-23,Referral,Tablet,Monthly,0,16,13.39,2.1,0.82,0.46,983.46,22.6,1,REF10,1,0,4,BKash,4.0,6,28.01,286.29,13,0,0,618,945,61.47,0.66
23960,Male,22,UK,2022-08-12,2025-02-11,Email,Tablet,Monthly,1,11,4.35,5.86,0.18,0.0,1140.31,91.38,1,NO_COUPON,5,0,1,UPI,3.0,4,24.3,365.15,11,0,0,49,963,103.66,0.26
23961,Male,35,UK,2024-07-21,2025-01-11,Email,Mobile,Monthly,0,17,9.44,2.75,0.46,0.07,463.15,57.91,0,SALE15,2,0,1,PayPal,4.0,0,20.73,642.61,0,0,0,80,254,27.24,0.51
23962,Female,44,Germany,2024-04-05,2025-01-12,Organic,Mobile,Annual,0,17,16.26,4.27,0.53,0.37,301.71,2.13,0,NO_COUPON,3,0,2,Card,4.0,5,6.49,2.61,3,0,0,79,361,17.75,0.63
23963,Other,44,UK,2024-04-30,2023-04-25,Google Ads,Desktop,Annual,1,13,9.07,7.12,0.35,0.08,498.1,65.35,1,NEW20,2,0,7,Card,1.0,1,24.44,639.35,5,1,0,707,336,38.32,0.42
23964,Male,39,Germany,2023-11-06,2023-03-14,Facebook Ads,Desktop,Monthly,0,15,8.49,3.16,0.11,0.03,830.23,55.04,1,NO_COUPON,1,0,4,Card,3.0,9,12.31,2369.35,4,0,0,749,512,55.35,0.36
23965,Female,41,USA,2022-05-02,2023-11-03,Organic,Tablet,Annual,1,10,8.35,3.47,0.26,0.04,454.85,115.0,0,NO_COUPON,2,0,4,Card,3.0,6,17.85,1652.93,6,0,0,515,1065,45.49,0.34
23966,Female,35,USA,2023-05-23,2024-10-30,Organic,Mobile,Annual,1,15,10.45,2.81,0.08,0.32,292.42,59.58,1,NEW20,5,0,3,SEPA,4.0,4,9.19,2381.76,8,0,0,153,679,19.49,0.38
23967,Unknown,36,India,2023-11-20,2024-11-21,Google Ads,Mobile,Monthly,0,27,3.67,5.55,0.2,0.3,690.92,53.65,0,NO_COUPON,2,0,3,UPI,1.0,5,28.97,605.37,11,0,0,131,498,25.59,0.47
23968,Other,26,Bangladesh,2023-11-30,2024-08-15,Facebook Ads,Mobile,Monthly,1,16,10.8,5.38,0.1,0.42,120.85,72.14,0,SALE15,3,0,2,UPI,4.0,8,14.65,813.63,13,0,0,229,488,7.55,0.41
23969,Female,21,India,2022-09-01,2024-01-01,Organic,Tablet,Monthly,1,11,4.36,5.93,0.34,0.16,531.9,56.97,0,NEW20,3,0,1,UPI,5.0,0,22.78,720.54,8,0,0,456,943,48.35,0.31
23970,Female,39,USA,2022-08-09,2023-09-04,Referral,Mobile,Monthly,0,19,4.85,6.54,0.19,0.37,219.68,45.78,0,REF10,2,0,2,Card,4.0,9,8.08,420.19,2,0,0,575,966,11.56,0.38
23971,Male,47,UK,2022-05-15,2023-04-21,Facebook Ads,Mobile,Monthly,1,16,5.45,1.87,0.52,0.1,107.97,80.91,1,NO_COUPON,1,0,1,UPI,2.0,7,21.78,1350.05,14,0,0,711,1052,6.75,0.45
23972,Female,31,Bangladesh,2022-02-04,2024-03-19,Google Ads,Desktop,Monthly,0,20,7.39,3.93,0.99,0.24,122.13,85.61,0,SALE15,3,0,6,UPI,4.0,0,12.02,748.18,3,1,0,378,1152,6.11,0.67
23973,Female,33,Bangladesh,2022-06-16,2023-04-25,Referral,Mobile,Annual,1,15,4.85,3.48,0.59,0.29,333.82,54.28,1,NO_COUPON,5,0,6,PayPal,4.0,6,8.87,2212.22,12,0,0,707,1020,22.25,0.45
23974,Female,24,India,2022-09-19,2023-02-08,Referral,Desktop,Monthly,0,8,7.46,2.55,0.06,0.07,535.45,71.23,1,NO_COUPON,2,0,9,PayPal,3.0,8,14.18,1382.62,3,0,0,783,925,66.93,0.24
23975,Female,35,Bangladesh,2022-11-30,2023-08-28,Organic,Desktop,Annual,0,11,8.48,5.04,0.54,0.41,753.73,83.18,0,NO_COUPON,2,0,4,UPI,5.0,1,29.52,1122.96,3,0,0,582,853,68.52,0.44
23976,Male,43,USA,2024-01-02,2024-03-23,Google Ads,Desktop,Monthly,0,17,11.79,3.08,0.92,0.49,25.29,56.73,0,NO_COUPON,4,0,3,BKash,5.0,8,13.49,310.69,7,1,0,374,455,1.49,0.68
23977,Female,43,UK,2022-03-06,2023-07-31,Google Ads,Tablet,Annual,0,18,5.6,6.37,0.22,0.45,423.86,38.75,1,SALE15,0,0,1,BKash,3.0,1,8.09,667.61,14,0,0,610,1122,23.55,0.39
23978,Male,40,India,2022-04-20,2023-09-22,Organic,Desktop,Annual,1,19,10.12,5.1,0.92,0.36,1055.72,77.26,1,NEW20,1,0,4,BKash,3.0,3,16.58,623.62,9,0,0,557,1077,55.56,0.68
23979,Male,29,UK,2024-05-02,2024-11-23,Facebook Ads,Mobile,Monthly,0,10,6.14,2.48,0.69,0.07,716.34,14.45,1,REF10,4,0,1,BKash,4.0,5,17.69,1515.52,11,0,0,129,334,71.63,0.43
23980,Male,28,India,2023-02-15,2023-06-28,Email,Mobile,Monthly,0,15,7.34,3.99,0.55,0.46,731.64,51.16,0,NO_COUPON,3,0,3,BKash,3.0,1,11.27,212.93,6,0,0,643,776,48.78,0.47
23981,Male,43,Germany,2024-09-08,2025-01-22,Organic,Desktop,Annual,0,10,9.02,4.87,0.24,0.02,498.1,43.28,0,SALE15,3,0,0,UPI,4.0,2,15.84,1228.1,5,0,0,69,205,49.81,0.34
23982,Female,43,Bangladesh,2023-01-30,2023-12-05,Referral,Tablet,Monthly,0,24,10.77,6.08,0.63,0.22,572.42,50.28,0,NO_COUPON,2,0,3,Card,2.0,7,19.52,1522.41,11,0,0,483,792,23.85,0.67
23983,Male,33,Germany,2022-01-09,2024-07-17,Email,Mobile,Monthly,0,15,8.87,1.75,0.09,0.11,229.32,25.59,0,NO_COUPON,4,0,1,Card,5.0,4,21.29,1213.74,5,0,0,258,1178,15.29,0.36
23984,Male,31,Bangladesh,2024-06-24,2024-10-13,Facebook Ads,Mobile,Monthly,0,18,7.82,5.15,0.23,0.48,514.82,95.37,1,NO_COUPON,1,0,3,UPI,4.0,6,25.22,431.01,0,0,0,170,281,28.6,0.42
23985,Unknown,47,Germany,2022-07-01,2023-12-22,Facebook Ads,Desktop,Annual,0,16,6.23,5.31,0.91,0.25,342.32,55.72,1,SALE15,4,0,4,SEPA,3.0,7,9.23,1624.63,3,0,0,466,1005,21.4,0.58
23986,Male,31,UK,2022-02-12,2023-10-04,Facebook Ads,Desktop,Monthly,0,19,4.86,4.24,0.23,0.14,336.85,48.91,0,NEW20,1,0,1,PayPal,4.0,5,29.96,1247.05,5,0,0,545,1144,17.73,0.39
23987,Male,42,USA,2023-09-24,2024-11-10,Email,Tablet,Annual,0,20,14.08,5.93,0.36,0.05,317.44,43.38,0,NO_COUPON,2,0,5,BKash,4.0,2,15.35,227.99,14,0,0,142,555,15.87,0.59
23988,Male,34,India,2022-11-02,2023-08-23,Organic,Desktop,Annual,0,16,8.63,1.27,0.2,0.19,864.7,67.19,0,NO_COUPON,4,0,3,Card,4.0,5,11.03,488.62,11,0,0,587,881,54.04,0.4
23989,Male,25,Bangladesh,2022-04-23,2024-06-06,Google Ads,Desktop,Annual,0,14,11.72,3.55,0.37,0.33,810.61,7.21,1,NEW20,4,0,2,BKash,4.0,3,9.59,346.13,0,0,0,299,1074,57.9,0.48
23990,Male,51,India,2024-07-30,2024-07-26,Organic,Mobile,Annual,1,12,8.59,2.6,0.32,0.38,543.77,66.87,0,NO_COUPON,3,0,4,PayPal,4.0,10,7.41,562.2,10,0,0,249,245,45.31,0.39
23991,Male,36,USA,2022-11-15,2023-10-11,Organic,Desktop,Annual,0,9,3.39,3.97,0.44,0.45,380.47,72.03,1,NO_COUPON,0,0,4,Card,4.0,9,7.81,961.21,1,0,0,538,868,42.27,0.3
23992,Female,28,Germany,2023-03-09,2024-04-04,Email,Mobile,Annual,1,13,12.91,4.18,0.16,0.48,498.1,78.18,1,NO_COUPON,3,0,6,UPI,3.0,10,25.68,345.77,3,0,0,362,754,38.32,0.42
23993,Male,35,UK,2024-02-05,2023-09-18,Referral,Desktop,Annual,0,10,4.78,4.24,0.89,0.08,729.91,84.97,1,REF10,1,0,1,BKash,4.0,10,14.51,1085.41,9,0,0,561,421,72.99,0.47
23994,Male,22,India,2022-08-19,2024-01-05,Email,Tablet,Annual,0,16,9.07,1.66,0.24,0.1,498.1,42.16,1,NEW20,0,0,1,UPI,5.0,4,5.05,870.25,7,0,0,452,956,31.13,0.42
23995,Female,31,Germany,2024-09-17,2024-03-22,Referral,Mobile,Monthly,1,20,2.06,5.89,0.18,0.44,583.96,2.77,0,NEW20,2,1,4,BKash,4.0,2,7.91,510.47,12,0,0,375,196,29.2,0.34
23996,Male,54,Bangladesh,2023-04-25,2024-06-10,Email,Tablet,Annual,0,14,10.63,4.37,0.21,0.31,233.45,42.39,0,SALE15,2,0,1,BKash,4.0,10,25.8,549.32,2,0,0,295,707,16.67,0.41
23997,Other,29,India,2023-02-19,2024-02-20,Referral,Mobile,Annual,0,12,8.59,3.66,0.28,0.18,292.03,35.09,0,NO_COUPON,0,0,3,Card,5.0,9,28.05,1622.4,1,0,0,406,772,24.34,0.37
23998,Female,49,India,2024-08-16,2023-10-24,Google Ads,Mobile,Annual,0,15,6.18,2.38,0.64,0.14,430.07,12.13,1,NO_COUPON,4,0,3,UPI,4.0,4,28.2,2484.47,4,0,0,525,228,28.67,0.48
23999,Male,35,Bangladesh,2022-05-16,2023-03-19,Google Ads,Tablet,Monthly,1,21,11.02,5.87,0.73,0.1,498.1,25.04,0,NEW20,1,0,8,UPI,3.0,4,16.33,1895.57,2,0,0,744,1051,23.72,0.66
24000,Female,23,USA,2023-05-27,2024-05-24,Facebook Ads,Desktop,Monthly,0,15,7.8,7.21,0.37,0.34,72.03,56.7,0,NO_COUPON,3,0,3,Card,4.0,9,5.73,835.31,1,1,0,312,675,4.8,0.43
24001,Male,30,Germany,2023-11-11,2023-12-03,Facebook Ads,Desktop,Monthly,0,8,7.04,7.22,0.17,0.12,404.0,51.66,1,NO_COUPON,2,0,3,BKash,3.0,10,26.26,1276.97,12,0,0,485,507,50.5,0.26
24002,Male,22,India,2024-08-13,2023-06-21,Referral,Mobile,Annual,0,16,9.62,4.35,0.42,0.37,832.19,18.9,0,NO_COUPON,1,0,3,SEPA,5.0,9,12.89,1374.16,12,0,0,650,231,52.01,0.48
24003,Female,26,Germany,2023-11-22,2024-10-08,Organic,Tablet,Monthly,0,18,5.9,5.59,0.62,0.2,996.56,25.52,1,NO_COUPON,4,0,2,BKash,4.0,4,28.4,1532.08,10,0,0,175,496,55.36,0.51
24004,Female,26,UK,2024-06-19,2025-02-01,Facebook Ads,Desktop,Monthly,1,13,5.87,4.78,0.29,0.48,826.94,75.35,0,NEW20,0,0,6,PayPal,3.0,5,14.84,1253.61,13,0,0,59,286,63.61,0.35
24005,Female,16,Germany,2023-02-19,2023-12-18,Email,Desktop,Annual,0,15,8.5,2.74,0.89,0.23,219.44,15.49,1,REF10,1,0,4,Card,4.0,10,10.75,324.65,3,0,0,470,772,14.63,0.59
24006,Other,50,Germany,2024-06-21,2023-02-13,Google Ads,Desktop,Annual,0,12,6.77,5.0,0.14,0.47,926.9,89.94,1,SALE15,2,0,1,Card,4.0,10,15.37,1827.71,10,0,0,778,284,77.24,0.3
24007,Male,37,Bangladesh,2024-02-05,2025-02-12,Facebook Ads,Tablet,Annual,0,18,10.58,5.78,0.24,0.16,324.11,33.04,0,NEW20,1,0,0,Card,4.0,6,14.15,1956.89,4,0,0,48,421,18.01,0.47
24008,Female,28,Germany,2024-07-29,2023-07-13,Facebook Ads,Desktop,Monthly,0,25,10.86,1.34,0.05,0.11,653.59,66.54,0,SALE15,2,0,8,Card,4.0,7,29.37,1438.85,12,0,0,628,246,26.14,0.51
24009,Female,37,USA,2022-02-16,2024-04-02,Facebook Ads,Desktop,Monthly,1,19,13.11,2.56,0.26,0.43,371.35,63.95,1,SALE15,5,0,2,UPI,5.0,2,29.17,2071.46,0,1,0,364,1140,19.54,0.53
24010,Unknown,27,Germany,2022-05-22,2024-05-30,Email,Mobile,Annual,0,7,8.51,2.67,0.33,0.12,806.65,75.26,0,NO_COUPON,0,0,3,BKash,3.0,10,5.79,1099.7,9,0,0,306,1045,115.24,0.32
24012,Other,65,Germany,2022-03-26,2023-09-18,Facebook Ads,Tablet,Annual,0,18,3.96,1.9,0.12,0.19,583.23,107.73,1,SALE15,2,0,1,SEPA,3.0,8,9.0,1361.99,7,0,0,561,1102,32.4,0.33
24013,Male,37,Bangladesh,2023-03-07,2023-06-14,Organic,Mobile,Monthly,1,12,7.85,3.55,0.83,0.16,876.21,113.04,0,REF10,1,0,3,Card,3.0,2,13.72,837.45,7,0,0,657,756,73.02,0.53
24014,Female,29,UK,2022-04-03,2023-04-13,Organic,Desktop,Monthly,0,17,1.46,4.06,0.84,0.27,284.1,75.92,0,NO_COUPON,4,0,4,UPI,5.0,8,13.44,414.47,0,0,0,719,1094,16.71,0.49
24015,Male,16,Bangladesh,2023-03-06,2023-06-03,Email,Mobile,Annual,0,15,9.32,2.87,0.91,0.19,735.7,48.36,0,REF10,1,0,4,SEPA,5.0,9,14.87,2711.34,12,0,0,668,757,49.05,0.61
24016,Male,20,USA,2023-03-05,2024-10-31,Email,Mobile,Annual,0,15,4.53,4.74,0.63,0.32,498.1,52.28,0,REF10,2,1,2,PayPal,4.0,6,29.5,1377.09,13,0,0,152,758,33.21,0.45
24017,Other,52,USA,2022-06-08,2024-01-06,Google Ads,Desktop,Monthly,0,17,1.49,5.31,0.75,0.44,1315.41,41.84,1,NEW20,2,0,3,SEPA,4.0,2,29.26,1837.72,9,0,0,451,1028,77.38,0.47
24018,Male,50,Bangladesh,2023-07-18,2023-09-20,Organic,Desktop,Monthly,0,13,7.09,1.09,0.33,0.17,226.22,46.89,0,REF10,0,0,3,BKash,5.0,5,12.63,1389.96,8,0,0,559,623,17.4,0.38
24019,Unknown,43,USA,2024-06-13,2024-09-14,Facebook Ads,Tablet,Annual,0,13,7.86,3.02,0.21,0.06,530.18,82.75,1,NO_COUPON,5,0,1,Card,3.0,4,12.8,1732.77,1,0,0,199,292,40.78,0.35
24020,Male,24,Bangladesh,2024-02-11,2024-08-21,Referral,Tablet,Annual,0,14,4.2,4.57,0.09,0.08,405.11,17.0,1,NO_COUPON,4,0,2,UPI,5.0,3,11.25,1726.85,4,0,0,223,415,28.94,0.27
24021,Female,50,India,2022-04-28,2024-10-21,Google Ads,Desktop,Monthly,1,22,10.31,6.28,0.49,0.0,6.95,56.18,1,NEW20,2,0,3,SEPA,4.0,7,13.5,718.72,11,1,0,162,1069,0.32,0.59
24022,Male,39,Germany,2023-07-12,2025-02-21,Google Ads,Mobile,Monthly,0,14,0.07,4.57,0.63,0.05,554.22,63.56,0,REF10,0,0,2,Card,3.0,0,14.52,1618.58,1,0,0,39,629,39.59,0.37
24023,Male,42,India,2022-06-06,2024-10-29,Facebook Ads,Tablet,Annual,0,13,14.9,3.98,0.87,0.39,298.59,32.35,1,NO_COUPON,3,0,2,UPI,3.0,5,29.55,563.2,9,0,0,154,1030,22.97,0.66
24024,Male,39,USA,2023-03-09,2023-11-19,Facebook Ads,Mobile,Annual,0,15,9.23,2.16,0.8,0.44,299.75,48.59,0,REF10,5,0,2,PayPal,4.0,6,20.36,2536.52,10,1,0,499,754,19.98,0.58
24025,Female,20,Bangladesh,2022-07-12,2023-05-11,Email,Mobile,Annual,0,14,4.53,4.66,0.45,0.31,81.81,99.51,1,NO_COUPON,0,0,2,SEPA,1.0,9,11.22,200.89,7,1,0,691,994,5.84,0.39
24026,Male,23,Bangladesh,2023-08-31,2023-07-04,Organic,Desktop,Monthly,1,14,5.22,4.37,0.87,0.34,171.35,75.15,0,NO_COUPON,4,1,3,Card,1.0,4,29.91,1186.74,7,0,0,637,579,12.24,0.52
24027,Female,30,Bangladesh,2022-09-14,2023-02-24,Email,Tablet,Monthly,0,18,7.66,5.76,0.36,0.27,416.19,53.71,0,NEW20,2,0,3,Card,3.0,9,19.25,1802.07,5,0,0,767,930,23.12,0.46
